Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
236.35373044013977,-0.005823014,-195.78375411902528,77.3662458809747
237.79225158691406,-0.005822857,-195.77403709711257,77.37596290288741
239.2305371761322,-0.005822512,-195.75268771300887,77.39731228699111
240.6689112186432,-0.005822648,-195.76110315939775,77.38889684060223
242.10765027999878,-0.005822826,-195.77211856078634,77.37788143921364
243.54601907730103,-0.00582247,-195.7500889678679,77.39991103213208
244.98466324806213,-0.0058227,-195.7643210167172,77.38567898328279
246.42309737205505,-0.005822763,-195.76821971296147,77.38178028703851
247.86186242103577,-0.005822428,-195.7474902900667,77.40250970993327
249.30035209655762,-0.005822397,-195.74557226154968,77.4044277384503
250.73886561393738,-0.005822491,-195.75138833202038,77.3986116679796
252.1776168346405,-0.005822334,-195.74167444564966,77.40832555435031
253.61612129211426,-0.005822166,-195.73128101047917,77.41871898952081
255.05457210540771,-0.005822229,-195.73517842244667,77.41482157755331
256.4931960105896,-0.005821905,-195.71513620270628,77.4348637972937
257.93175888061523,-0.005821926,-195.71643511409388,77.4335648859061
259.3695652484894,-0.005821978,-195.7196515385018,77.43034846149817
260.8083164691925,-0.005822072,-195.72546610593201,77.42453389406796
262.2470438480377,-0.005821999,-195.7209505083673,77.42904949163267
263.6858093738556,-0.005821915,-195.71575472984114,77.43424527015884
265.12415289878845,-0.005821737,-195.70474551712164,77.44525448287834
266.5628640651703,-0.005821873,-195.71315694150871,77.43684305849126
268.00120186805725,-0.00582225,-195.73647759342646,77.41352240657352
269.4398126602173,-0.005821999,-195.7209505083673,77.42904949163267
270.8780930042267,-0.005819853,-195.58829504957862,77.56170495042136
272.3169002532959,-0.005821444,-195.68662624192268,77.4633737580773
273.75540947914124,0.000580684,14.40178812994293,287.5517881299429
275.1938180923462,-0.005821098,-195.66523363227338,77.48476636772659
276.63173747062683,-0.005821297,-195.67753691685527,77.4724630831447
278.07094860076904,-0.005821329,-195.6795154753147,77.47048452468528
279.50953102111816,-0.005820952,-195.65620806139054,77.49379193860943
