Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
171.62105011940002,-0.003479263,-97.71525793362406,175.43474206637592
173.05960822105408,-0.003504003,-98.51978782473128,174.6302121752687
174.49832248687744,-0.003528764,-99.32762009909897,173.822379900901
175.93634009361267,-0.003553159,-100.12611101047835,173.02388898952162
177.37483525276184,-0.00357703,-100.90998332954621,172.24001667045377
178.81359314918518,-0.003600639,-101.68775058399876,171.4622494160012
180.25233101844788,-0.003623808,-102.45347116763273,170.69652883236725
181.69021821022034,-0.003647324,-103.2331737362411,169.91682626375888
183.1284375190735,-0.003670169,-103.99308607519995,169.15691392480002
184.56738328933716,-0.003692522,-104.73900793560574,168.41099206439424
186.00533986091614,-0.003713,-105.4244489834455,167.72555101655448
187.44393277168274,-0.003735217,-106.17038441236414,166.97961558763583
188.88307666778564,-0.00375957,-106.99080494210821,166.15919505789176
190.3214304447174,-0.003782007,-107.74927504870948,165.4007249512905
191.75932455062866,-0.003803909,-108.49209384504931,164.65790615495067
193.19837737083435,-0.003825875,-109.23952925601941,163.91047074398057
194.63693571090698,-0.00384716,-109.96615846884183,163.18384153115815
196.07600712776184,-0.003868016,-110.68042928246896,162.469570717531
197.51420164108276,-0.003889112,-111.40525043526213,161.74474956473784
198.95221281051636,-0.003910073,-112.12778323844924,161.02221676155074
200.39102792739868,-0.003929766,-112.80876739565895,160.34123260434103
201.82905197143555,-0.003950821,-113.53919175578355,159.61080824421643
203.26823902130127,-0.003970954,-114.2399215144379,158.91007848556208
204.7060513496399,-0.003991266,-114.94917811908743,158.20082188091254
206.1446385383606,-0.004011315,-115.65154047507713,157.49845952492285
207.58390474319458,-0.004031313,-116.3544088310386,156.79559116896138
209.02224135398865,-0.004050703,-117.03812002072453,156.11187997927544
210.46011781692505,-0.004069946,-117.71882636269879,155.43117363730119
211.89843559265137,-0.00408899,-118.39465466457659,154.75534533542339
213.33750247955322,-0.004108496,-119.08913340627709,154.0608665937229
214.77527737617493,-0.004127833,-119.77987427591327,153.3701257240867
216.2144854068756,-0.004146356,-120.44369100216102,152.70630899783896
217.65212178230286,-0.004164731,-121.10430939407121,152.04569060592877
219.09105277061462,-0.004184037,-121.80068477342527,151.3493152265747
220.52916765213013,-0.004202924,-122.48423998161766,150.66576001838231
221.96818041801453,-0.004219498,-123.08597364144666,150.06402635855332
223.40600895881653,-0.004237768,-123.7513528845819,149.39864711541807
224.84532380104065,-0.004255116,-124.38518617513913,148.76481382486085
226.28376960754395,-0.004272339,-125.01643351626561,148.13356648373437
227.72203922271729,-0.004289248,-125.63811428038423,147.51188571961575
229.16051745414734,-0.00430714,-126.2980555708184,146.85194442918157
230.59975957870483,-0.004324468,-126.93929531321987,146.2107046867801
232.03810334205627,-0.00434168,-127.57831369738022,145.57168630261975
233.4759967327118,-0.004359468,-128.24091196486978,144.9090880351302
234.914653301239,-0.00437688,-128.8916915170057,144.25830848299427
236.35367059707642,-0.004392982,-129.49545821096723,143.65454178903275
237.79217743873596,-0.004412487,-130.22936470187938,142.9206352981206
239.23060011863708,-0.004426904,-130.7736368602643,142.37636313973567
240.66916394233704,-0.004444713,-131.44811451694727,141.7018854830527
242.10734176635742,-0.004460512,-132.04848060501018,141.1015193949898
243.5463125705719,-0.004475138,-132.60597948824795,140.54402051175202
244.98414254188538,-0.004490686,-133.200442702767,139.94955729723299
