Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
181.6930341720581,-0.005774215,-192.8077619817318,80.34223801826818
183.13140964508057,-0.00578949,-193.72990910930173,79.42009089069825
184.5699462890625,-0.005804054,-194.61703094495556,78.53296905504442
186.00789785385132,-0.005804965,-194.67278184594568,78.4772181540543
187.44695591926575,-0.005806022,-194.7375062711401,78.41249372885989
188.884925365448,-0.005807729,-194.842120769826,78.30787923017397
190.3242745399475,-0.005809508,-194.95126365307658,78.1987363469234
191.7621123790741,-0.005811142,-195.05161510339167,78.09838489660831
193.20124578475952,-0.005812513,-195.13589183492354,78.01410816507644
194.6391613483429,-0.005814,-195.22737913826234,77.92262086173764
196.07773685455322,-0.005814942,-195.28537857146807,77.8646214285319
197.51658082008362,-0.005816125,-195.35826395830566,77.79173604169432
198.9552938938141,-0.005816701,-195.3937708394152,77.75622916058478
200.39376974105835,-0.005817162,-195.42219771988107,77.72780228011891
201.8323314189911,-0.005817968,-195.47191785597818,77.6780821440218
203.2709493637085,-0.005818293,-195.49197326578349,77.65802673421649
204.70945191383362,-0.005818711,-195.51777350004875,77.63222649995123
206.14810991287231,-0.005819067,-195.5397521354107,77.61024786458927
207.58608150482178,-0.005819811,-195.5857005595044,77.56429944049557
209.02489829063416,-0.005820324,-195.61739499768123,77.53260500231875
210.46367406845093,-0.005820219,-195.61090701710577,77.5390929828942
211.90295314788818,-0.005820596,-195.634203908151,77.51579609184898
213.3407199382782,-0.005820816,-195.64780141069878,77.5021985893012
214.77973651885986,-0.005439853,-174.41341323015268,98.73658676984729
216.21765208244324,-0.005820962,-195.65682622527436,77.49317377472562
217.65586304664612,-0.008151743,-765.3924875288252,-492.2424875288252
219.0943341255188,-0.005820711,-195.64131146369152,77.50868853630845
220.53362846374512,-0.005820763,-195.64452548021347,77.5054745197865
221.97167587280273,-0.005820575,-195.63290606106932,77.51709393893066
223.41087007522583,-0.005818439,-195.5009840773207,77.64901592267927
224.84946632385254,-0.005820093,-195.60312199412147,77.54687800587851
226.28730392456055,-0.005820941,-195.65552808551763,77.49447191448235
227.72572708129883,-0.005821392,-195.68341087632984,77.46658912367013
229.1650905609131,-0.005342976,-169.60213235624553,103.54786764375444
230.6031792163849,-0.005821685,-195.70152957067216,77.44847042932781
232.0417857170105,-0.005821381,-195.68273071604642,77.46726928395356
233.4808008670807,-0.005820784,-195.64582347761097,77.504176522389
234.91884088516235,-0.005820491,-195.62771484062011,77.52228515937986
236.35759782791138,-0.005820763,-195.64452548021347,77.5054745197865
237.79583263397217,-0.005820554,-195.63160823077612,77.51839176922385
239.2347767353058,-0.005819936,-195.59342245342623,77.55657754657375
240.67293190956116,-0.005819905,-195.59150736832464,77.55849263167534
242.11202239990234,-0.005820648,-195.6374176969897,77.51258230301028
243.55063438415527,-0.005821098,-195.66523363227338,77.48476636772659
244.989027261734,-0.005819905,-195.59150736832464,77.55849263167534
246.42729783058167,-0.005819685,-195.57791749172065,77.57208250827932
247.86493277549744,-0.005820062,-195.6012067239011,77.54879327609888
249.30414700508118,-0.005821444,-195.68662624192268,77.4633737580773
250.74232053756714,-0.005820795,-195.64650338771105,77.50349661228893
252.1810827255249,-0.005821308,-195.67821704192306,77.47178295807691
253.62005615234375,-0.005821444,-195.68662624192268,77.4633737580773
255.05883812904358,-0.005821423,-195.68532771648813,77.46467228351185
256.49764609336853,-0.005820208,-195.61022734817823,77.53977265182175
257.9360558986664,-0.005821413,-195.68470937695122,77.46529062304876
259.3746564388275,-0.00582158,-195.695036146936,77.45496385306399
260.8129460811615,-0.005821779,-195.7073430876061,77.44265691239389
262.2517488002777,-0.005821863,-195.7125384303946,77.43746156960538
263.6899471282959,-0.005822365,-195.74359239962075,77.40640760037923
265.12843322753906,-0.005821926,-195.71643511409388,77.4335648859061
266.566912651062,-0.005821151,-195.66851023904042,77.48148976095956
268.00538086891174,-0.005822135,-195.72936329193362,77.42063670806635
269.44402170181274,-0.005822041,-195.723548498568,77.42645150143198
270.8824598789215,-0.005820198,-195.60960947132946,77.54039052867051
272.3208329677582,-0.00582135,-195.68081392551198,77.469186074488
273.75988602638245,-0.00582069,-195.6400135246672,77.50998647533277
275.198184967041,-0.00582135,-195.68081392551198,77.469186074488
276.63683247566223,-0.005820805,-195.6471214918016,77.50287850819836
278.07487058639526,-0.005821067,-195.6633171760318,77.48668282396818
279.51406693458557,-0.00582136,-195.68143224103744,77.46856775896254
280.9524393081665,-0.005820334,-195.61801292247344,77.53198707752654
282.3910071849823,-0.00582136,-195.68143224103744,77.46856775896254
283.8293809890747,-0.005820062,-195.6012067239011,77.54879327609888
285.26700472831726,-0.005821119,-195.6665318976252,77.48346810237479
286.7058815956116,-0.005819203,-195.5481497386479,77.60185026135207
288.14438676834106,-0.005821077,-195.66393538372313,77.48606461627685
289.583215713501,-0.005820334,-195.61801292247344,77.53198707752654
291.02130341529846,-0.005820596,-195.634203908151,77.51579609184898
292.4597373008728,-0.005821109,-195.66591367393335,77.48408632606663
293.8980405330658,-0.005820994,-195.6588043752987,77.49119562470128
295.3368275165558,-0.005821036,-195.66140075640112,77.48859924359886
296.7750358581543,-0.005821392,-195.68341087632984,77.46658912367013
298.2135045528412,-0.00582135,-195.68081392551198,77.469186074488
299.6520471572876,-0.005822062,-195.72484751890568,77.4251524810943
301.09122109413147,-0.005819675,-195.57729981378213,77.57270018621784
302.52919840812683,-0.005822145,-195.72998190681335,77.42001809318663
303.96804332733154,-0.005821433,-195.6859460598365,77.46405394016347
305.4067144393921,-0.005821559,-195.69373751262913,77.45626248737085
306.84484362602234,-0.005820763,-195.64452548021347,77.5054745197865
308.2841167449951,-0.006027248,-209.3086576194895,63.84134238051047
309.7219252586365,-0.006430755,-243.15828356700024,29.991716432999738
311.1613395214081,-0.00582047,-195.62641707747287,77.52358292252711
312.60006523132324,-0.005822323,-195.7409938901544,77.40900610984556
314.03877878189087,-0.005821653,-195.69955057795198,77.450449422048
315.4770164489746,-0.005821339,-195.68013378283626,77.46986621716371
316.9149341583252,-0.005821433,-195.6859460598365,77.46405394016347
318.35408568382263,-0.005821507,-195.69052191908622,77.45947808091375
319.79239153862,-0.005821653,-195.69955057795198,77.450449422048
321.23138189315796,-0.005821758,-195.70604429395428,77.4439557060457
322.6693127155304,-0.005822093,-195.72676515110675,77.42323484889323
324.10799956321716,-0.005821936,-195.717053649239,77.43294635076097
325.5468633174896,-0.005821926,-195.71643511409388,77.4335648859061
326.98579573631287,-0.005821873,-195.71315694150871,77.43684305849126
328.4236888885498,-0.005821821,-195.70994072536223,77.44005927463775
329.8626194000244,-0.005821957,-195.71835258545912,77.43164741454086
331.30111384391785,-0.00582202,-195.72224949505562,77.42775050494436
332.73902225494385,-0.005821936,-195.717053649239,77.43294635076097
334.17759370803833,-0.005821768,-195.70666276502448,77.4433372349755
335.61603808403015,-0.005821685,-195.70152957067216,77.44847042932781
337.05492758750916,-0.005821758,-195.70604429395428,77.4439557060457
338.49336981773376,-0.005821831,-195.71055922045798,77.439440779542
339.9315629005432,-0.005821371,-195.6821123925173,77.46788760748268
341.37087225914,-0.005821119,-195.6665318976252,77.48346810237479
342.8089325428009,-0.007737842,-533.1795707540299,-260.0295707540299
344.2480983734131,-0.005822156,-195.7306623875869,77.41933761241307
345.68555641174316,-0.005815822,-195.33959089624545,77.81040910375452
347.1244809627533,-0.00582181,-195.70926038516177,77.44073961483821
348.5634038448334,-0.00582113,-195.667211948086,77.48278805191399
350.00171160697937,-0.005821737,-195.70474551712164,77.44525448287834
351.44036293029785,-0.005822041,-195.723548498568,77.42645150143198
352.8786346912384,-0.005821758,-195.70604429395428,77.4439557060457
354.3167688846588,-0.005821978,-195.7196515385018,77.43034846149817
