Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
129.23593425750732,-0.0056113,-183.45344022506862,89.69655977493136
130.65003848075867,-0.0056217,-184.02638985780038,89.1236101421996
132.0580403804779,-0.0056311,-184.5468938258631,88.60310617413688
133.48274850845337,-0.0056384,-184.9528706893376,88.19712931066238
134.89208555221558,-0.0056489,-185.53953725861174,87.61046274138823
136.30661463737488,-0.0056541,-185.8312815029019,87.31871849709808
137.72941851615906,-0.0056645,-186.41719431008016,86.73280568991981
139.13996934890747,-0.0056697,-186.71137515798375,86.43862484201622
140.55427813529968,-0.005675,-187.012061881798,86.13793811820199
141.97707176208496,-0.0056854,-187.60460378300684,85.54539621699314
143.39273715019226,-0.0056896,-187.84485329230654,85.30514670769344
144.8029489517212,-0.005699,-188.3845663014041,84.76543369859587
146.2222273349762,-0.0057052,-188.74208399658426,84.40791600341572
147.63887476921082,-0.0057084,-188.92709159574213,84.22290840425785
149.0464859008789,-0.0057167,-189.40849889567198,83.741501104328
150.46480989456177,-0.0057199,-189.59470121476966,83.55529878523032
151.88610672950745,-0.0057261,-189.956425888686,83.19357411131398
153.30133867263794,-0.0057293,-190.14361983695596,83.00638016304401
154.71199321746826,-0.0057334,-190.38396022462769,82.76603977537229
156.12586879730225,-0.0057408,-190.81917191758635,82.33082808241363
157.54582118988037,-0.0057439,-191.0020399089783,82.14796009102167
158.9581437110901,-0.0057491,-191.30952056568412,81.84047943431585
160.3782238960266,-0.0057533,-191.55854619310685,81.59145380689313
161.7927634716034,-0.0057564,-191.74274061316237,81.40725938683761
163.2059428691864,-0.0057616,-192.0524598836032,81.09754011639677
164.62623476982117,-0.0057637,-192.17780585669527,80.9721941433047
166.04171323776245,-0.00577,-192.5547717824345,80.59522821756548
167.45427775382996,-0.0057731,-192.74077684861015,80.40922315138982
168.87253093719482,-0.0057752,-192.86697395069496,80.28302604930502
170.2882537841797,-0.0057752,-192.86697395069496,80.28302604930502
171.702223777771,-0.0057815,-193.24650913792368,79.9034908620763
173.11243081092834,-0.0057825,-193.3068836246481,79.84311637535188
174.53407883644104,-0.0057867,-193.56085003286375,79.58914996713622
175.9517035484314,-0.0057878,-193.62747042937042,79.52252957062956
177.3587429523468,-0.0057909,-193.81545514821028,79.3345448517897
178.78257250785828,-0.0057951,-194.0707029459628,79.07929705403717
180.19675993919373,-0.0057971,-194.19247656227014,78.95752343772983
181.60921478271484,-0.0057971,-194.19247656227014,78.95752343772983
183.0307936668396,-0.0058013,-194.44868040258518,78.7013195974148
184.44590950012207,-0.0058024,-194.51588909171005,78.63411090828993
185.85519433021545,-0.0058055,-194.70553688176744,78.44446311823253
187.2756097316742,-0.0058065,-194.76678982690476,78.38321017309522
188.68675327301025,-0.0058076,-194.83421113078862,78.31578886921136
190.1056673526764,-0.0058086,-194.89554243442956,78.25445756557042
191.5196018218994,-0.0058097,-194.96305006667933,78.18694993332065
192.93648743629456,-0.0058139,-195.2212240508552,77.92877594914478
194.34974598884583,-0.0058149,-195.28279189631235,77.86720810368763
195.76627779006958,-0.005817,-195.41220731339115,77.73779268660883
197.1853108406067,-0.0058159,-195.3443974913455,77.80560250865449
198.5954623222351,-0.005817,-195.41220731339115,77.73779268660883
200.01338267326355,-0.0058201,-195.60355447955385,77.54644552044613
201.42641186714172,-0.0058222,-195.73338435685514,77.41661564314484
202.84808230400085,-0.0058233,-195.80145761124754,77.34854238875243
204.26239705085754,-0.0058222,-195.73338435685514,77.41661564314484
205.67475724220276,-0.0058233,-195.80145761124754,77.34854238875243
207.09564018249512,-0.0058243,-195.86338251915254,77.28661748084744
208.5116970539093,-0.0058264,-195.99354949072392,77.15645050927606
209.91967272758484,-0.0058285,-196.12388579755498,77.026114202445
211.3411831855774,-0.0058274,-196.05559324748447,77.09440675251551
